"","Agrupamento_Decreto","Agrupamento Geral","Tipo Função Detalhada2","Subnível Função2"
"313","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"314","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"315","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"316","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"317","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"318","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"319","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"320","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"321","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"322","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"323","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"324","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"325","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"326","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"327","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"328","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"329","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"330","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"331","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"332","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"333","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"334","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"335","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"336","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"337","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"338","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"339","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"340","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"341","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"342","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"343","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"344","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"345","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"346","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"347","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"348","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"349","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"350","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"351","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"352","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"353","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"354","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"355","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"356","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"357","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"358","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"359","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"360","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"361","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"362","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"363","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"364","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"365","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"366","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"367","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"368","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"369","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"370","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"371","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"372","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"373","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"374","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"375","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"376","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"377","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"378","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"379","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"380","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"381","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"382","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"383","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"384","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"385","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"386","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"387","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"388","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"389","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"390","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"391","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"392","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"393","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"394","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"395","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"396","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"397","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"398","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"399","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"400","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"401","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"402","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"403","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"404","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"405","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"406","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"407","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"408","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"409","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"410","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"411","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"412","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"413","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"414","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"415","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"416","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"417","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"418","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"419","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"420","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"421","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"422","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"423","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"424","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"425","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"426","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"427","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"428","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"429","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"430","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"431","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"432","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"433","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"434","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"435","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"436","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"437","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"438","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"439","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"440","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"441","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"442","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"443","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"444","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"445","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"446","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"447","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"448","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"449","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"450","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"451","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"452","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"453","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"454","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"455","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"456","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"457","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"458","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"459","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"460","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"461","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"462","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"463","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"464","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"465","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"466","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"467","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"468","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"469","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"470","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"471","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"472","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"473","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"474","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"475","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"476","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"477","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"478","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"479","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"480","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"481","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"482","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"483","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"484","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"485","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"486","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"487","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"488","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"489","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"490","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"491","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"492","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"493","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"494","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"495","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"496","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"497","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"498","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"499","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"500","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"501","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"502","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"503","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"504","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"505","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"506","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"507","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"508","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"509","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"510","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"511","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"512","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"513","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"514","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"515","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"516","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"517","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
"518","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0102"
